GROUP;DESCRIPTION;P/N;ALT P/N;S/N;MIN QTY;UNIT;CONDITION;WAREHOUSE;STORES;QTY;EXPIRED DATE;GRN NO;VENDOR;RECEIVED DATE;RECEIVED BY;ORDER NUMBER;REFERENCE NUMBER;AWB NUMBER;REMARK;UNIT VALUE
Consumable Part;VOLTAGE REGULATOR;550-393;;80L01201;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;550-393;;80L01212;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;DGR3;;80363557;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;DGR3;;80A97001;;;;WISNU;E4;0;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;ELECTROLITE;;N/A;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;R25400;;M2J055;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;UNREAD;;UNREAD;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;80L63418;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;80L76113;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;80L76114;;;;WISNU;E4;0;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;80L76114;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;80L76115;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;H-L041205;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;H-L100771;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;H-M090601;;;;WISNU;E4;1;;;;;;;;;;
Consumable Part;VOLTAGE REGULATOR;VR515GA;;J110416;;;;WISNU;E4;0;;;;;;;;;;
Consumable Part;VOLUME CONTROL;09349P-34;;N/A;;;;WISNU;D2-6;9;;;;;;;;;;
Consumable Part;VOLUME KNOB;15109P01;;N/A;;;;WISNU;D2-6;4;;;;;;;;;;
Consumable Part;VOR ANTENNA DIPLEXER;C1-507;;314863;;;;WISNU;A4-1;1;;;;;;;;;;
Consumable Part;VOR ANTENNA DIPLEXER;C1-507;;376249;;;;WISNU;A4-1;1;;;;;;;;;;
Consumable Part;VOR ANTENNA DIPLEXER;C1-507;;389971;;;;WISNU;A4-1;1;;;;;;;;;;
Consumable Part;VOR ANTENNA DIPLEXER;C1-507;;EX PK-ROH;;;;WISNU;A4-1;1;;;;;;;;;;
Consumable Part;WASHER;153-30015;;N/A;;;;WISNU;B3-12;10;;;;;;;;;;
Consumable Part;WASHER;1795;;N/A;;;;WISNU;D3-2;99;;;;;;;;;;
Consumable Part;WASHER;62833-045;;N/A;;;;WISNU;G3;6;;;;;;;;;;
Consumable Part;WASHER;85012-101;;N/A;;;;WISNU;G3;18;;;;;;;;;;
Consumable Part;WASHER;A-1638-11;;N/A;;;;WISNU;A3-6;31;;;;;;;;;;
Consumable Part;WASHER;A-1638-11;;N/A;;;;WISNU;FLAMABLE ROOM;2;;;;;;;;;;
Consumable Part;WASHER;A-1638-11;;N/A;;;;WISNU;FLAMABLE ROOM;2;;;;;;;;;;
Consumable Part;WASHER;AN901-5A;;N/A;;;;WISNU;A3-6;100;;;;;;;;;;
Consumable Part;WASHER;MS21071L06;;N/A;;;;WISNU;A3-6;39;;;;;;;;;;
Consumable Part;WASHER;MS2171L09;;N/A;;;;WISNU;A3-6;40;;;;;;;;;;
Consumable Part;WASHER;MS35333-38;;N/A;;;;WISNU;D2-3;599;;;;;;;;;;
Consumable Part;WASHER;MS35333-40;;N/A;;;;WISNU;A3-6;85;;;;;;;;;;
Consumable Part;WASHER;NAS11499C0463R;;N/A;;;;WISNU;A3-6;103;;;;;;;;;;
Consumable Part;WASHER;NAS1149D0332K;;N/A;;;;WISNU;A3-6;24;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0332P;;N/A;;;;WISNU;A3-6;565;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0363P;;N/A;;;;WISNU;A3-6;361;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0432P;;N/A;;;;WISNU;A3-6;100;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0463P;;N/A;;;;WISNU;A3-6;100;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0463P;;N/A;;;;WISNU;A3-6;95;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0532P;;N/A;;;;WISNU;G3;199;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0663P;;N/A;;;;WISNU;A3-6;142;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0732P;;N/A;;;;WISNU;A3-6;68;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0763P;;N/A;;;;WISNU;A3-6;181;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0863P;;N/A;;;;WISNU;A3-6;175;;;;;;;;;;
Consumable Part;WASHER;NAS1149F0863P;;N/A;;;;WISNU;D3-10;100;;;;;;;;;;
Consumable Part;WASHER;NAS697A4;;N/A;;;;WISNU;A3-6;499;;;;;;;;;;
Consumable Part;WASHER;S1450-23H16-095;;N/A;;;;WISNU;A3-6;5;;;;;;;;;;
Consumable Part;WASHER;S1450-3S10-032;;N/A;;;;WISNU;A3-6;75;;;;;;;;;;
Consumable Part;WASHER;S1450-5-12-035;;N/A;;;;WISNU;A3-6;0;;;;;;;;;;
Consumable Part;WASHER;S1450-5H12-050;;N/A;;;;WISNU;A3-6;19;;;;;;;;;;
Consumable Part;WASHER;S1450-6-14-080;;N/A;;;;WISNU;A3-6;40;;;;;;;;;;
Consumable Part;WASHER;S1450-7N32-125;;N/A;;;;WISNU;D3-10;44;;;;;;;;;;
Consumable Part;WASHER;STD475;;N/A;;;;WISNU;A3-6;10;;;;;;;;;;
Consumable Part;WASHER FLAT;NAS1149F0563P;;N/A;;;;WISNU;A3-6;92;;;;;;;;;;
Consumable Part;WD 40;WD40;;N/A;;;;WISNU;D1;5;;;;;;;;;;
Consumable Part;WELD ASSY SPROCKET;62789-002;;N/A;;;;WISNU;G3;0;;;;;;;;;;
Consumable Part;WELD ASSY SPROCKET;62789-002;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Consumable Part;WELD AY;0523552-2;;N/A;;;;WISNU;A3-19;3;;;;;;;;;;
Consumable Part;WHEEL ASSEMBLY;40-77B;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;WHEEL ASSEMBLY;40-77B;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;WHEEL ASSEMBLY;40-77B;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;WHEEL ASSY;40-120C;;N/A;;;;WISNU;G2;2;;;;;;;;;;
Consumable Part;WHEEL ASSY;40-120C;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;WHEEL HUB;40-90A;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;WHELL ASSY;40-77C;;N/A;;;;WISNU;B2-2;1;;;;;;;;;;
Consumable Part;WHELLEN LED LANDING LIGHT 14V(S/C);01-0771833-10;;N/A;;;;WISNU;G2;0;;;;;;;;;;
Consumable Part;WHELLEN LED LANDING LIGHT 28V(S/C);01-0771833-20;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Consumable Part;WHELLEN LED TAXI LIGHT 14V(S/C);01-0771833-15;;N/A;;;;WISNU;G2;0;;;;;;;;;;
Consumable Part;WHELLEN LED TAXI LIGHT 14V(S/C);01-0771833-25;;N/A;;;;WISNU;G2;0;;;;;;;;;;
Consumable Part;WHIP ANTENA ELT;C589511-0109;;N/A;;;;WISNU;E1;1;;;;;;;;;;
Consumable Part;WINDOW ASSY GREEN;0512030-203;;N/A;;;;WISNU;A1-1;0;;;;;;;;;;
Consumable Part;WINDOW ASSY GREEN;0512180-7;;N/A;;;;WISNU;A1-1;1;;;;;;;;;;
Consumable Part;WINDSHIELD;LP-337GT;;N/A;;;;WISNU;CONTAINER;1;;;;;;;;;;
Consumable Part;WIRE;18TGIT14-100FT;;N/A;;;;WISNU;F5;200;;;;;;;;;;
Consumable Part;WIRE;C486554;;N/A;;;;WISNU;F4;66.8;;;;;;;;;;
Consumable Part;WIRE;C486554;;N/A;;;;WISNU;F5;20;;;;;;;;;;
Consumable Part;WIRE;C486554;;N/A;;;;WISNU;F5;30;;;;;;;;;;
Consumable Part;WIRE;M27500-18MHIT08550;;N/A;;;;WISNU;F4;300;;;;;;;;;;
Consumable Part;WIRE;MS22759-44-14-9;;N/A;;;;WISNU;F4;65;;;;;;;;;;
Consumable Part;WIRE;MS22759-44-18-9;;N/A;;;;WISNU;F4;289;;;;;;;;;;
Consumable Part;WIRE;RG400;;N/A;;;;WISNU;F5;6.81;;;;;;;;;;
Consumable Part;WIRE;RG400;;N/A;;;;WISNU;F5;100;;;;;;;;;;
Repairable Part;A/H INDICATOR;102-007-03;;210B044;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;ACTUATOR;C301002-6113;;55064;;;;WISNU;A4-1;1;;;;;;;;;;
Repairable Part;ADF;066-1072-00;;12959;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;ADF;066-1072-00;;25651;;;;WISNU;WISNU;1;;;;;;;;;;
Repairable Part;ADF;066-1072-04;;69728;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;ADF;066-1072-14;;71347;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;ADF;066-1072-14;;77050;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;ADF ANTENA KA-44B;071-1234-00;;76073;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;ADF IND IN-346A;40980-1001;;32960;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ADF IND IN-346A;40980-1001;;34948;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ADF IND KI-227;066-3063-00;;14089;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ADF IND KI-227;066-3063-00;;30999;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ADF IND KI-227;066-3063-00;;46574;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ADF INDICATOR;066-3017-00;;30147;;;;WISNU;E4;1;;;;;;;;;;
Repairable Part;ADF KR-87;006-1072-14;;78185;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;ADF300;41240-0001;;34025;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;ADF300;41240-0001;;34742;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;AIRSPEED IND;336-00004;;205179;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;AIRSPEED IND;C661065-0107;;22056;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;AIRSPEED IND;C661065-0107;;22345;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;AIRSPEED IND;C661065-0107RX;;24693;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;AIRSPEED IND;C661065-0107RX;;25182;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;AIRSPEED IND;S-1470-49;;794;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;AIRSPEED INDICATOR;548-498;;213550;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11ACR;;1500831;;;;WISNU;D4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;A-183348;;;;WISNU;D4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;A122045;;;;WISNU;D4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;A185522;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;H-L100425;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;H-M050425;;;;WISNU;D4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-11RX;;H-P041242;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-7;;A185524;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;9910591-7;;H-0101328;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ALX-8521LS;;H-P-071248;;;;WISNU;G4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ALX-8521LS;;H-Q031262;;;;WISNU;G4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ALX-8521LS;;H-Q040760;;;;WISNU;G4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ALX-8521R;;H-P040359;;;;WISNU;G4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ALX-8521R;;H-P050989;;;;WISNU;G4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;ASG10001-17RX;;H-L091744;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-M061890;;;;WISNU;D4;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-M081273;;;;WISNU;A5-2;0;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-M110875;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-P120217;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-P120222;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-P120477;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-P120479;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTERNATOR;DOFF10300BR;;H-P120480;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;ALTIMETER;5934PAM-1;;V6941;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;ALTIMETER;5934PM-3;;401614;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;ALTIMETER;C661071-0101;;V8345;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;ALTIMETER;LA-71-11;;98036;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;ANTENA ADF KR86;066-1038-00;;6736;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;ANTENNA;C157;;298032;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA;C157;;310151;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA;C157;;314093;;;;WISNU;A4-1;1;;;;;;;;;;
Repairable Part;ANTENNA;C157;;384785;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA COM WHIP;C1-121;;303829;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA COM WHIP;C1-121;;391171;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA COM WHIP;C1-121;;391172;;;;WISNU;A1-1;1;;;;;;;;;;
Repairable Part;ANTENNA LOOP ADF;41000-1000;;39966;;;;WISNU;1;1;;;;;;;;;;
Repairable Part;ATC TRANSPONDER KT73;066-01164-0101;;2697;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;12188;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;16438;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;16438;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;2306;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;AUDIO CONROL PANEL;066-1055-03;;6880;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;AUDIO CONTROL PANEL;2470015-1 REV.A;;1724474;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;AUDIO CONTROL PANEL;2470015-1 REV.A;;1725757;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;AUDIO PANEL;2470015-1 REV1;;N/A;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;AUDIO PANEL;5704341;;N/A;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;AUDIO PANEL KMA-26;066-01155-0201;;4824;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;BLANK CARD;10024995;;N/A;;;;WISNU;G2;3;;;;;;;;;;
Repairable Part;BRAKE MASTER CYLINDER;9882010-7;;N/A;;;;WISNU;A4-1;0;;;;;;;;;;
Repairable Part;BRAKE MASTER CYLINDER;9882010-7;;N/A;;;;WISNU;A4-1;4;;;;;;;;;;
Repairable Part;CARBURATOR;17-Oct;;MSC84702;;;;WISNU;A5-2;1;;;;;;;;;;
Repairable Part;CARBURATOR;17-Oct;;MSC88301;;;;WISNU;A5-2;0;;;;;;;;;;
Repairable Part;CARBURATOR;10-5256-1;;MSC35702;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;CARBURATOR;10-5256-1;;MSC35703;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;CARBURATOR;AV105256-1;;AV965012;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;CESSNA BAFFLE SET;C172P-BRK 343150;;N/A;;;;WISNU;F1;0;;;;;;;;;;
Repairable Part;CESSNA BAFFLE SET;C172P-BRK343150;;N/A;;;;WISNU;H1-4;6;;;;;;;;;;
Repairable Part;CHT INDICATOR;46127;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;CLUSTER FUEL;C669537-0101;;829288;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;COMPASS;2300;;16601;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;COMPASS;C660501-0102;;N/A;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;COMPASS;C660501-0102;;N/A;;;;WISNU;C3-1;2;;;;;;;;;;
Repairable Part;CONTROL HF;2102;;2-104;;;;WISNU;C1-1;1;;;;;;;;;;
Repairable Part;CONTROL HF;2102;;2-153;;;;WISNU;C1-1;1;;;;;;;;;;
Repairable Part;CONVERTER;622-2093-001;;18820;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;CONVERTER KN-72;066-4009-00;;4952;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;COVER AY;0552233-3;;N/A;;;;WISNU;A4-2;5;;;;;;;;;;
Repairable Part;DAMPENER;SE1051-2;;LK07959;;;;WISNU;A4-1;1;;;;;;;;;;
Repairable Part;DGI;C661075-0101;;5758;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;DGI;C661075-0106;;11440;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;DGI;IU262-005-20;;A12347;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;DGI;RCA11A-15;;412D097G;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;DGI;RCA11A-15;;412D099G;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;DIRECTIONAL GYRO INDICATOR;1U262-001-13;;A7969E;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;DME;066-068-04;;30089;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;DME;066-1064-00;;3918;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;DME KN-62A;006-1068-01;;26707;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;DME KN62A;066-1068-00;;11356;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;DME KN62A;066-1068-00;;11620;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;DME KN62A;066-1068-00;;14734;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;DME KN62A;066-1068-00;;14748;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;DME KN62A;066-1088-00;;16161;;;;WISNU;E2;0;;;;;;;;;;
Repairable Part;DME KN62A;066-1088-00;;7235;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;DME KN62A;066-10888-00;;14493;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;EGT IND;46150;;192112;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;EGT IND;46188-3;;266752;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;EGT IND;C668501-0211;;216821;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;ELT ME 406;453-06669;;197-06669;;;;WISNU;QUARANTINE;1;;;;;;;;;;
Repairable Part;ELT ME406;453-6603;;197-04910;;;;WISNU;C2-2;0;;;;;;;;;;
Repairable Part;ENGINE MOUNTING;0551023-25;;N/A;;;;WISNU;F;1;;;;;;;;;;
Repairable Part;FIREX;ABC POWDER;;N/A;;;;WISNU;WISNU;0;;;;;;;;;;
Repairable Part;FIREX;FE-10H;;N/A;;;;WISNU;WISNU;0;;;;;;;;;;
Repairable Part;FIREX;FE-10P;;N/A;;;;WISNU;F4;1;;;;;;;;;;
Repairable Part;FIREX;FE-10P;;N/A;;;;WISNU;WISNU;0;;;;;;;;;;
Repairable Part;FUEL PRESS;6246-00331;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;FUEL PRESS;6246-00331;;N/A;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;FUEL PUMP;18000-A;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;FUEL PUMP 12V;1800-A;;193669;;;;WISNU;G4;0;;;;;;;;;;
Repairable Part;FUEL TANK;0526007-205;;N/A;;;;WISNU;F;1;;;;;;;;;;
Repairable Part;FUEL TANK;0526007-205;;N/A;;;;WISNU;F1;1;;;;;;;;;;
Repairable Part;GLIDE SLOPE KN75;066-1063-00;;14702;;;;WISNU;E3;1;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97102790;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97108092;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97115127;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97121468;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97124426;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97124426;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97127985;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;GNS430;011-00280-10;;97135453;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;GOVERNOOR;E-8-5L;;1416S;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;GOVERNOOR;E-8-5L;;1416S;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;GOVERNOOR;E-8-5L;;2587J;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;GOVERNOOR;E-8-5L;;2587SJ;;;;WISNU;G3;1;;;;;;;;;;
Repairable Part;GPS 12XL;12XL;;35330784;;;;WISNU;C4-2;1;;;;;;;;;;
Repairable Part;GPS AIRMAP2000C;2000C;;100412925;;;;WISNU;C2-2;0;;;;;;;;;;
Repairable Part;GPS196;196;;65602747;;;;WISNU;C2-2;1;;;;;;;;;;
Repairable Part;GPS296;296;;10D002894;;;;WISNU;C2-2;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;23-501-03;;37723F;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;36100S;;8083;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;5000B-20;;A1278J;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;C661076-0101;;T74216M;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-11;;2.10E+48;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-11;;212C042;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-11;;212C042;;;;WISNU;C3-3;1;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-11;;212D076;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-11;;215L352;;;;WISNU;C3;0;;;;;;;;;;
Repairable Part;GYRO HORIZON;RCA22-7;;24E0302G;;;;WISNU;C3-2;0;;;;;;;;;;
Repairable Part;GYRO HORIZON;S3326-1;;T61975K;;;;WISNU;C3-2;1;;;;;;;;;;
Repairable Part;HAWK EYE;HAWK EYE;;N/A;;;;WISNU;B2-2;3;;;;;;;;;;
Repairable Part;HF;99391;;11103;;;;WISNU;C1-1;1;;;;;;;;;;
Repairable Part;HF;99681;;4640;;;;WISNU;C1-1;1;;;;;;;;;;
Repairable Part;HF200;2201;;1-198;;;;WISNU;C1-1;1;;;;;;;;;;
Repairable Part;HSIKI-525D;066-3046-07;;84667;;;;WISNU;G1;1;;;;;;;;;;
Repairable Part;HT;IC-A24;;1523077;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;HYDRAULIC PUM;636294;;21371JY;;;;WISNU;G2;0;;;;;;;;;;
Repairable Part;HYDROULIC POWER PACK;HYC5005OVH;;N/A;;;;WISNU;G1;1;;;;;;;;;;
Repairable Part;IND PRESS MANIFOLD;548-591;;200446;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6048393;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6068105;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6069850;;;;WISNU;C3-1;0;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6070458;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6070963;;;;WISNU;C2;0;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;6072465;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;66644;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;INTERCOM;SPA-400;;66908;;;;WISNU;C3-1;1;;;;;;;;;;
Repairable Part;KN62A DME;066-1068-01;;17285;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;KN62A DME;066-1068-01;;18461;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;KN62A DME;066-1068-01;;25832;;;;WISNU;E3;0;;;;;;;;;;
Repairable Part;KN62A DME;066-1068-01;;26085;;;;WISNU;E2;1;;;;;;;;;;
Repairable Part;LOG BOOK PROPELLER;1C160/DTM 7557 M1;;81348;;;;WISNU;CUPBOARD DOCUMENT;1;;;;;;;;;;
Repairable Part;LOG BOOK PROPELLER;1C160/DTM 7557 M1;;SK003;;;;WISNU;CUPBOARD DOCUMENT;1;;;;;;;;;;
Repairable Part;LOOP L-346Q;41000;;39101;;;;WISNU;C4;0;;;;;;;;;;
Repairable Part;MARKER BEACONE RECEIVER;424410-512828;;16569;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;MARKER BEACONE RECEIVER;424410-512828;;21829;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;MARKER BEACONE RECEIVER;424410-512828;;21919;;;;WISNU;E1;1;;;;;;;;;;
Repairable Part;MASTER CYLINDER;30-Oct;;N/A;;;;WISNU;G2;1;;;;;;;;;;
Repairable Part;MASTER CYLINDER;455-985;;N/A;;;;WISNU;A4-1;2;;;;;;;;;;
