GROUP,DESCRIPTION,Part Number,ALT P/N,Serial Number,MIN QTY,Unit,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
CONSUMABLE PART,SUPPORT COLLAR,2460038-1,,,0,EA,,WISNU,A2-6,2,,,,,,,,,,0
CONSUMABLE PART,SUPPORT/RING GEAR,76628,,,0,EA,,WISNU,D1,0,,,,,,,,,,0
CONSUMABLE PART,SWITCH,C906-5,,,0,EA,,WISNU,A2-4,11,,,,,,,,,,0
CONSUMABLE PART,SWITCH,S1994-1-1,,,0,EA,,WISNU,A2-5,4,,,,,,,,,,0
CONSUMABLE PART,SWITCH,S3010-1,,,0,EA,,WISNU,A2-5,8,,,,,,,,,,0
CONSUMABLE PART,SWITCH,S3377-1-1,,,0,EA,,WISNU,A2-4,1,,,,,,,,,,0
CONSUMABLE PART,SWITCH,TA201-TW-B,,,0,EA,,WISNU,A2-4,10,,,,,,,,,,0
CONSUMABLE PART,SWITCH,TTGC-TA201TW-B,,,0,EA,,WISNU,A2-2,26,,,,,,,,,,0
CONSUMABLE PART,SWITCH,V7-1C17E9-201,,,0,EA,,WISNU,A2-5,9,,,,,,,,,,0
CONSUMABLE PART,SWITCH OIL PREASSURE,83278,,,0,EA,,WISNU,A2-5,3,,,,,,,,,,0
CONSUMABLE PART,SWITCH PTT,S2870-1,,,0,EA,,WISNU,A2-4,0,,,,,,,,,,0
CONSUMABLE PART,SWITCH PTT,S2870-1,,,0,EA,,WISNU,A2-4,-1,,,,,,,,,,0
CONSUMABLE PART,SWITCH PTT,S2870-1,,,0,EA,,WISNU,A2-4,2,,,,,,,,,,0
CONSUMABLE PART,TAIL LIGHT POSITION,A2064,,,0,EA,,WISNU,A3-16,1,,,,,,,,,,0
CONSUMABLE PART,TAPES,PM-T4H,,,0,EA,,WISNU,B2-1,1,,,,,,,,,,0
CONSUMABLE PART,TAPES,PM-T4H,,,0,EA,,WISNU,B2-2,1,,,,,,,,,,0
CONSUMABLE PART,TAXY LIGHT,4553,,,0,EA,,WISNU,B2-2,19,,,,,,,,,,0
CONSUMABLE PART,TAXY LIGHT,4553,,,0,EA,,WISNU,B3-3,10,,,,,,,,,,0
CONSUMABLE PART,TEE,AN824-20,,,0,EA,,WISNU,B3-17,2,,,,,,,,,,0
CONSUMABLE PART,TELEX MICROPHONE,62800-001,,,0,EA,,WISNU,E1,4,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,31880,,,0,EA,,WISNU,D3-5,220,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,31890,,,0,EA,,WISNU,D3-5,170,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,322897,,,0,EA,,WISNU,D3-5,39,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,36152,,,0,EA,,WISNU,D3-5,458,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,MS25036-106,,,0,EA,,WISNU,D3-5,200,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,MS25036-153,,,0,EA,,WISNU,D3-5,88,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,S1367-6-13,,,0,EA,,WISNU,D3-5,17,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,S1493-1,,,0,EA,,WISNU,D3-5,195,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,S1943-1,,,0,EA,,WISNU,D3-5,57,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,S1943-2,,,0,EA,,WISNU,D3-5,200,,,,,,,,,,0
CONSUMABLE PART,TERMINAL,S1943-3,,,0,EA,,WISNU,D3-5,100,,,,,,,,,,0
CONSUMABLE PART,TESTER FUEL DRAIN,391S,,,0,EA,,WISNU,C4-2,18,,,,,,,,,,0
CONSUMABLE PART,THINNER,C25/90S,,,0,EA,,WISNU,CONTAINER,0,,,,,,,,,,0
CONSUMABLE PART,THROTLE CONTROL,6403,,,0,PAIL,,WISNU,D4,2,,,,,,,,,,0
CONSUMABLE PART,TIARA,K0514127-2,,,0,EA,,WISNU,F,2,,,,,,,,,,0
CONSUMABLE PART,TIARA,K0514127-3,,,0,EA,,WISNU,F,1,,,,,,,,,,0
CONSUMABLE PART,TIARA CENTER,K0514127-1,,,0,EA,,WISNU,F,1,,,,,,,,,,0
CONSUMABLE PART,TIP,0531006-80-791,,,0,EA,,WISNU,D1,1,,,,,,,,,,0
CONSUMABLE PART,TIP,S2742-1,,,0,EA,,WISNU,D2-2,100,,,,,,,,,,0
CONSUMABLE PART,TIP ELEVATOR,LH,28-09-L,,,0,EA,,WISNU,A4-2,1,,,,,,,,,
CONSUMABLE PART,TIP ELEVATOR,RH,28-09-R,,,0,EA,,WISNU,A4-2,1,,,,,,,,,
CONSUMABLE PART,TIP HORIZONTAL STAB,LH/RH,SA-0532001-93,,,0,EA,,WISNU,A4-2,2,,,,,,,,,
CONSUMABLE PART,TRANDUSER,P165-281,,,0,EA,,WISNU,A2-5,1,,,,,,,,,,0
CONSUMABLE PART,TRANSMITER,C668050-1001,,1366,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
CONSUMABLE PART,TRANSMITER,C668050-1001,,1367,0,EA,,WISNU,C1-1,0,,,,,,,,,,0
CONSUMABLE PART,TRANSMITER FUEL LH,C668050-0801,,1517,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
CONSUMABLE PART,TRANSMITER FUEL RH,C668050-0502,,1165,0,EA,,WISNU,C1-1,1,,,,,,,,,,0
CONSUMABLE PART,TRANSMITER FUEL RH,C668050-1002,,1293,0,EA,,WISNU,C1-1,0,,,,,,,,,,0
CONSUMABLE PART,TREAD LUBE,2612,,,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
CONSUMABLE PART,TRUNNION ASSY NOSE GEAR,67054-803,,,0,EA,,WISNU,WISNU,1,,,,,,,,,,0
CONSUMABLE PART,TUBE AND BEARING,498,,,0,EA,,WISNU,D3-2,49,,,,,,,,,,0
CONSUMABLE PART,TUBE AY N.G,MC0543022-1C,,,0,EA,,WISNU,D2-12,3,,,,,,,,,,0
CONSUMABLE PART,TUBE AY N.G,MC0543022-2C,,,0,EA,,WISNU,D2-12,4,,,,,,,,,,0
CONSUMABLE PART,TUBE MAIN,302-246-401,,,0,EA,,WISNU,B2-2,19,,,,,,,,,,0
CONSUMABLE PART,TUBE OIL LEVEL GAUGE,56C23075,,,0,EA,,WISNU,D4,1,,,,,,,,,,0
CONSUMABLE PART,TUBE, SHROUD,15G23461,,,0,EA,,WISNU,D3-4,3,,,,,,,,,
CONSUMABLE PART,TUBING,P610049,,,0,EA,,WISNU,B4-3,50,,,,,,,,,,0
CONSUMABLE PART,U-JOINT,411257,,,0,EA,,WISNU,D2-10,0,,,,,,,,,,0
CONSUMABLE PART,UNDERCUT COMPORT-GEL EAR SEALS,40863G-02,,,0,EA,,WISNU,D2-6,4,,,,,,,,,,0
CONSUMABLE PART,UNIVERSAL JOINT,UJC-KT-1,,,0,PAIR,,WISNU,D2-10,0,,,,,,,,,,0
CONSUMABLE PART,VACUM MANIFOLD,1H5-23,,4BH3,0,KIT,,WISNU,D1,1,,,,,,,,,,0
CONSUMABLE PART,VACUM MANIFOLD,1H5-23,,5BC6,0,EA,,WISNU,D1,1,,,,,,,,,,0
CONSUMABLE PART,VACUMP FILTER,AA2J4-7,,,0,EA,,WISNU,G3,7,,,,,,,,,,0
CONSUMABLE PART,VACUMP FILTER,AAD9-18-1,,,0,EA,,WISNU,A1-2,54,,,,,,,,,,0
CONSUMABLE PART,VACUMP PUMP,211CC,,165988,0,EA,,WISNU,G2,0,,,,,,,,,,0
CONSUMABLE PART,VACUMP PUMP,211CC,,167644,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VACUMP PUMP,211CC,,167659,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VACUMP PUMP,212CW,,164827,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VACUMP PUMP,212CW,,166539,0,EA,,WISNU,G2,0,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,07K501,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,07K502,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,07K504,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,09C008,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,0AW218,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,0AW219,0,EA,,WISNU,A2-1,0,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,215CC,,A60915,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,216CW,,01LW13,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,216CW,,01LW15,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,216CW,,04C212,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,216CW,,04E004,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP PUMP,216CW,,N55103,0,EA,,WISNU,A2-1,1,,,,,,,,,,0
CONSUMABLE PART,VACUUMP REGULATOR,2H3-27,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VALVE,492-303,,,0,EA,,WISNU,G3,0,,,,,,,,,,0
CONSUMABLE PART,VALVE,492-303,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE,492-303,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE,492-303,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE,F391-72,,,0,EA,,WISNU,A2-5,5,,,,,,,,,,0
CONSUMABLE PART,VALVE,S2020-2,,,0,EA,,WISNU,A3-20,13,,,,,,,,,,0
CONSUMABLE PART,VALVE AIR HIGH PRESSURE,492-401,,,0,EA,,WISNU,G1,6,,,,,,,,,,0
CONSUMABLE PART,VALVE AIR HIGH PRESSURE,492-401,,,0,EA,,WISNU,G1,6,,,,,,,,,,0
CONSUMABLE PART,VALVE ASSY,0552169-6,,,0,EA,,WISNU,D3-12,3,,,,,,,,,,0
CONSUMABLE PART,VALVE ASSY,86875-002,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE BP,S2359-1,,,0,EA,,WISNU,A2-3,3,,,,,,,,,,0
CONSUMABLE PART,VALVE DRAIN,S1951-5,,,0,EA,,WISNU,A3-20,2,,,,,,,,,,0
CONSUMABLE PART,VALVE FUEL,9851067-4S,,,0,EA,,WISNU,A3-19,1,,,,,,,,,,0
CONSUMABLE PART,VALVE PARKING,492-152,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VALVE SELENOID,1480-00-1,,1213,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE SELENOID,1480-00-1,,1215,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VALVE STRUT,S1827-1,,,0,EA,,WISNU,D3-11,19,,,,,,,,,,0
CONSUMABLE PART,VENT,492-203,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,550-393,,80L01201,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,550-393,,80L01212,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,DGR3,,80363557,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,DGR3,,80A97001,0,EA,,WISNU,E4,0,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,ELECTROLITE,,,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,R25400,,M2J055,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,UNREAD,,UNREAD,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,80L63418,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,80L76113,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,80L76114,0,EA,,WISNU,E4,0,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,80L76114,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,80L76115,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,H-L041205,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,H-L100771,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,H-M090601,0,EA,,WISNU,E4,1,,,,,,,,,,0
CONSUMABLE PART,VOLTAGE REGULATOR,VR515GA,,J110416,0,EA,,WISNU,E4,0,,,,,,,,,,0
CONSUMABLE PART,VOLUME CONTROL,09349P-34,,,0,EA,,WISNU,D2-6,9,,,,,,,,,,0
CONSUMABLE PART,VOLUME KNOB,15109P01,,,0,EA,,WISNU,D2-6,4,,,,,,,,,,0
CONSUMABLE PART,VOR ANTENNA DIPLEXER,C1-507,,314863,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
CONSUMABLE PART,VOR ANTENNA DIPLEXER,C1-507,,376249,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
CONSUMABLE PART,VOR ANTENNA DIPLEXER,C1-507,,389971,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
CONSUMABLE PART,VOR ANTENNA DIPLEXER,C1-507,,EX PK-ROH,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
CONSUMABLE PART,WASHER,153-30015,,,0,EA,,WISNU,B3-12,10,,,,,,,,,,0
CONSUMABLE PART,WASHER,1795,,,0,EA,,WISNU,D3-2,99,,,,,,,,,,0
CONSUMABLE PART,WASHER,62833-045,,,0,EA,,WISNU,G3,6,,,,,,,,,,0
CONSUMABLE PART,WASHER,85012-101,,,0,EA,,WISNU,G3,18,,,,,,,,,,0
CONSUMABLE PART,WASHER,A-1638-11,,,0,EA,,WISNU,A3-6,31,,,,,,,,,,0
CONSUMABLE PART,WASHER,A-1638-11,,,0,EA,,WISNU,FLAMABLE ROOM,2,,,,,,,,,,0
CONSUMABLE PART,WASHER,A-1638-11,,,0,EA,,WISNU,FLAMABLE ROOM,2,,,,,,,,,,0
CONSUMABLE PART,WASHER,AN901-5A,,,0,EA,,WISNU,A3-6,100,,,,,,,,,,0
CONSUMABLE PART,WASHER,MS21071L06,,,0,EA,,WISNU,A3-6,39,,,,,,,,,,0
CONSUMABLE PART,WASHER,MS2171L09,,,0,EA,,WISNU,A3-6,40,,,,,,,,,,0
CONSUMABLE PART,WASHER,MS35333-38,,,0,EA,,WISNU,D2-3,599,,,,,,,,,,0
CONSUMABLE PART,WASHER,MS35333-40,,,0,EA,,WISNU,A3-6,85,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS11499C0463R,,,0,EA,,WISNU,A3-6,103,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149D0332K,,,0,EA,,WISNU,A3-6,24,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0332P,,,0,EA,,WISNU,A3-6,565,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0363P,,,0,EA,,WISNU,A3-6,361,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0432P,,,0,EA,,WISNU,A3-6,100,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0463P,,,0,EA,,WISNU,A3-6,100,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0463P,,,0,EA,,WISNU,A3-6,95,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0532P,,,0,EA,,WISNU,G3,199,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0663P,,,0,EA,,WISNU,A3-6,142,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0732P,,,0,EA,,WISNU,A3-6,68,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0763P,,,0,EA,,WISNU,A3-6,181,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0863P,,,0,EA,,WISNU,A3-6,175,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS1149F0863P,,,0,EA,,WISNU,D3-10,100,,,,,,,,,,0
CONSUMABLE PART,WASHER,NAS697A4,,,0,EA,,WISNU,A3-6,499,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-23H16-095,,,0,EA,,WISNU,A3-6,5,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-3S10-032,,,0,EA,,WISNU,A3-6,75,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-5-12-035,,,0,EA,,WISNU,A3-6,0,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-5H12-050,,,0,EA,,WISNU,A3-6,19,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-6-14-080,,,0,EA,,WISNU,A3-6,40,,,,,,,,,,0
CONSUMABLE PART,WASHER,S1450-7N32-125,,,0,EA,,WISNU,D3-10,44,,,,,,,,,,0
CONSUMABLE PART,WASHER,STD475,,,0,EA,,WISNU,A3-6,10,,,,,,,,,,0
CONSUMABLE PART,WASHER FLAT,NAS1149F0563P,,,0,EA,,WISNU,A3-6,92,,,,,,,,,,0
CONSUMABLE PART,WD 40,WD40,,,0,EA,,WISNU,D1,5,,,,,,,,,,0
CONSUMABLE PART,WELD ASSY SPROCKET,62789-002,,,0,EA,,WISNU,G3,0,,,,,,,,,,0
CONSUMABLE PART,WELD ASSY SPROCKET,62789-002,,,0,EA,,WISNU,G3,1,,,,,,,,,,0
CONSUMABLE PART,WELD AY,0523552-2,,,0,EA,,WISNU,A3-19,3,,,,,,,,,,0
CONSUMABLE PART,WHEEL ASSEMBLY,40-77B,,,0,EA,,WISNU,B2-2,1,,,,,,,,,,0
CONSUMABLE PART,WHEEL ASSEMBLY,40-77B,,,0,EA,,WISNU,B2-2,1,,,,,,,,,,0
CONSUMABLE PART,WHEEL ASSEMBLY,40-77B,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,WHEEL ASSY,40-120C,,,0,EA,,WISNU,G2,2,,,,,,,,,,0
CONSUMABLE PART,WHEEL ASSY,40-120C,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,WHEEL HUB,40-90A,,,0,EA,,WISNU,B2-2,1,,,,,,,,,,0
CONSUMABLE PART,WHELL ASSY,40-77C,,,0,EA,,WISNU,B2-2,1,,,,,,,,,,0
CONSUMABLE PART,WHELLEN LED LANDING LIGHT 14V(S/C),01-0771833-10,,,0,EA,,WISNU,G2,0,,,,,,,,,,0
CONSUMABLE PART,WHELLEN LED LANDING LIGHT 28V(S/C),01-0771833-20,,,0,EA,,WISNU,G2,1,,,,,,,,,,0
CONSUMABLE PART,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-15,,,0,EA,,WISNU,G2,0,,,,,,,,,,0
CONSUMABLE PART,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-25,,,0,EA,,WISNU,G2,0,,,,,,,,,,0
CONSUMABLE PART,WHIP ANTENA ELT,C589511-0109,,,0,EA,,WISNU,E1,1,,,,,,,,,,0
CONSUMABLE PART,WINDOW ASSY GREEN,0512030-203,,,0,EA,,WISNU,A1-1,0,,,,,,,,,,0
CONSUMABLE PART,WINDOW ASSY GREEN,0512180-7,,,0,EA,,WISNU,A1-1,1,,,,,,,,,,0
CONSUMABLE PART,WINDSHIELD,LP-337GT,,,0,EA,,WISNU,CONTAINER,1,,,,,,,,,,0
CONSUMABLE PART,WIRE,18TGIT14-100FT,,,0,EA,,WISNU,F5,200,,,,,,,,,,0
CONSUMABLE PART,WIRE,C486554,,,0,EA,,WISNU,F4,66.8,,,,,,,,,,0
CONSUMABLE PART,WIRE,C486554,,,0,EA,,WISNU,F5,20,,,,,,,,,,0
CONSUMABLE PART,WIRE,C486554,,,0,EA,,WISNU,F5,30,,,,,,,,,,0
CONSUMABLE PART,WIRE,M27500-18MHIT08550,,,0,EA,,WISNU,F4,300,,,,,,,,,,0
CONSUMABLE PART,WIRE,MS22759-44-14-9,,,0,EA,,WISNU,F4,65,,,,,,,,,,0
CONSUMABLE PART,WIRE,MS22759-44-18-9,,,0,EA,,WISNU,F4,289,,,,,,,,,,0
CONSUMABLE PART,WIRE,RG400,,,0,EA,,WISNU,F5,6.81,,,,,,,,,,0
CONSUMABLE PART,WIRE,RG400,,,0,EA,,WISNU,F5,100,,,,,,,,,,0
REPAIRABLE PART,A/H INDICATOR,102-007-03,,210B044,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,ACTUATOR,C301002-6113,,55064,0,EA,,WISNU,A4-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF,066-1072-00,,12959,0,EA,,WISNU,E1,1,,,,,,,,,,0
REPAIRABLE PART,ADF,066-1072-00,,25651,0,EA,,WISNU,WISNU,1,,,,,,,,,,0
REPAIRABLE PART,ADF,066-1072-04,,69728,0,EA,,WISNU,E3,1,,,,,,,,,,0
REPAIRABLE PART,ADF,066-1072-14,,71347,0,EA,,WISNU,E2,1,,,,,,,,,,0
REPAIRABLE PART,ADF,066-1072-14,,77050,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,ADF ANTENA KA-44B,071-1234-00,,76073,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
REPAIRABLE PART,ADF IND IN-346A,40980-1001,,32960,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF IND IN-346A,40980-1001,,34948,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF IND KI-227,066-3063-00,,14089,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF IND KI-227,066-3063-00,,30999,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF IND KI-227,066-3063-00,,46574,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,ADF INDICATOR,066-3017-00,,30147,0,EA,,WISNU,E4,1,,,,,,,,,,0
REPAIRABLE PART,ADF KR-87,006-1072-14,,78185,0,EA,,WISNU,QUARANTINE,1,,,,,,,,,,0
REPAIRABLE PART,ADF300,41240-0001,,34025,0,EA,,WISNU,E3,0,,,,,,,,,,0
REPAIRABLE PART,ADF300,41240-0001,,34742,0,EA,,WISNU,E2,0,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,336-00004,,205179,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,C661065-0107,,22056,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,C661065-0107,,22345,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,C661065-0107RX,,24693,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,C661065-0107RX,,25182,0,EA,,WISNU,C3-1,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED IND,S-1470-49,,794,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,AIRSPEED INDICATOR,548-498,,213550,0,EA,,WISNU,G2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11ACR,,1500831,0,EA,,WISNU,D4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,A-183348,0,EA,,WISNU,D4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,A122045,0,EA,,WISNU,D4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,A185522,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,H-L100425,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,H-M050425,0,EA,,WISNU,D4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-11RX,,H-P041242,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-7,,A185524,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,9910591-7,,H-0101328,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ALX-8521LS,,H-P-071248,0,EA,,WISNU,G4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ALX-8521LS,,H-Q031262,0,EA,,WISNU,G4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ALX-8521LS,,H-Q040760,0,EA,,WISNU,G4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ALX-8521R,,H-P040359,0,EA,,WISNU,G4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ALX-8521R,,H-P050989,0,EA,,WISNU,G4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,ASG10001-17RX,,H-L091744,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-M061890,0,EA,,WISNU,D4,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-M081273,0,EA,,WISNU,A5-2,0,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-M110875,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-P120217,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-P120222,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-P120477,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-P120479,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTERNATOR,DOFF10300BR,,H-P120480,0,EA,,WISNU,A5-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTIMETER,5934PAM-1,,V6941,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTIMETER,5934PM-3,,401614,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTIMETER,C661071-0101,,V8345,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,ALTIMETER,LA-71-11,,98036,0,EA,,WISNU,C3-2,1,,,,,,,,,,0
REPAIRABLE PART,ANTENA ADF KR86,066-1038-00,,6736,0,EA,,WISNU,C4-2,1,,,,,,,,,,0
